id,key,value,type 
2216786639,postcode,85209,addr
2216786639,state,AZ,addr
2216786639,street,South Signal Butte Road,addr
2216786639,unit,102,addr
2216786639,brand,T-Mobile,regular
2216786639,wikidata,Q327634,brand
2216786639,wikipedia,en:T-Mobile,brand
2216786639,name,T-Mobile,regular
2216786639,phone,+1 480 354 4819,regular
2216786639,shop,mobile_phone,regular
2216786640,city,Mesa,addr
2216786640,housenumber,1752,addr
2216786640,postcode,85209,addr
2216786640,state,AZ,addr
2216786640,street,South Signal Butte Road,addr
2216786640,unit,108,addr
2216786640,name,The Book Rack,regular
2216786640,phone,+1 480 380 0044,regular
2216786640,shop,books,regular
2216786640,website,http://www.thebookrack.com/Mesa?id=186,regular
2216786646,city,Mesa,addr
2216786646,housenumber,1804,addr
2216786646,postcode,85209,addr
2216786646,state,AZ,addr
2216786646,street,South Signal Butte Road,addr
2216786646,unit,108,addr
2216786646,brand,Verizon Wireless,regular
2216786646,wikidata,Q919641,brand
2216786646,wikipedia,en:Verizon Wireless,brand
2216786646,name,Verizon Wireless,regular
2216786646,phone,+1 480 986 2851,regular
2216786646,shop,mobile_phone,regular
2216786646,website,http://www.verizonwireless.com/b2c/storedetail?stateID=&stateName=Arizona&city=Mesa&storeNumber=D18917&zipCode=85209,regular
2216786662,emergency,fire_hydrant,regular
2216786662,type,pillar,fire_hydrant
2216786666,emergency,fire_hydrant,regular
2216786666,type,pillar,fire_hydrant
2216786702,noexit,yes,regular
2216786719,barrier,gate,regular
2216786851,barrier,gate,regular
2216786868,entrance,main,regular
2216786927,emergency,fire_hydrant,regular
2216786927,type,pillar,fire_hydrant
2216786962,barrier,gate,regular
2216787065,emergency,fire_hydrant,regular
2216787065,type,pillar,fire_hydrant
2216787103,emergency,fire_hydrant,regular
2216787103,type,pillar,fire_hydrant
2216787153,entrance,main,regular
2216787222,noexit,yes,regular
2216787274,emergency,fire_hydrant,regular
2216787274,type,pillar,fire_hydrant
2216787350,emergency,fire_hydrant,regular
2216787350,type,pillar,fire_hydrant
2216787551,emergency,fire_hydrant,regular
2216787551,type,pillar,fire_hydrant
2216787577,highway,traffic_signals,regular
2216787622,emergency,fire_hydrant,regular
2216787622,type,pillar,fire_hydrant
2216787814,emergency,fire_hydrant,regular
2216787814,type,pillar,fire_hydrant
2216787826,emergency,fire_hydrant,regular
2216787826,type,pillar,fire_hydrant
2216787980,emergency,fire_hydrant,regular
2216787980,type,pillar,fire_hydrant
2216788012,entrance,main,regular
2216788015,entrance,main,regular
2216788133,noexit,yes,regular
2216788248,highway,traffic_signals,regular
2216788256,highway,traffic_signals,regular
2216788260,crossing,traffic_signals,regular
2216788260,highway,crossing,regular
2216788261,crossing,traffic_signals,regular
2216788261,highway,crossing,regular
2217638300,noexit,yes,regular
2217638543,noexit,yes,regular
2217638832,noexit,yes,regular
2217638862,noexit,yes,regular
2217638974,barrier,gate,regular
2217638994,barrier,gate,regular
2217639129,noexit,yes,regular
2217639399,noexit,yes,regular
2217639604,noexit,yes,regular
2217639606,barrier,gate,regular
2229342613,barrier,gate,regular
2229342681,noexit,yes,regular
2229342723,noexit,yes,regular
2229342724,noexit,yes,regular
2229342741,highway,turning_circle,regular
2229342750,barrier,gate,regular
2229342790,barrier,gate,regular
2229342951,barrier,gate,regular
2229342953,barrier,gate,regular
2231360882,barrier,gate,regular
2231360933,highway,stop,regular
2231360941,emergency,fire_hydrant,regular
2231360941,type,pillar,fire_hydrant
2231360944,highway,crossing,regular
2231360945,emergency,fire_hydrant,regular
2231360945,type,pillar,fire_hydrant
2231360949,emergency,fire_hydrant,regular
2231360949,type,pillar,fire_hydrant
2231360954,emergency,fire_hydrant,regular
2231360954,type,pillar,fire_hydrant
2231361014,emergency,fire_hydrant,regular
2231361014,type,pillar,fire_hydrant
2231361026,city,Apache Junction,addr
2231361026,housenumber,725,addr
2231361026,postcode,85120,addr
2231361026,state,AZ,addr
2231361026,street,West Apache Trail,addr
2231361026,unit,3A,addr
2231361026,brand,Dollar General,regular
2231361026,wikidata,Q145168,brand
2231361026,wikipedia,en:Dollar General,brand
2231361026,entrance,yes,regular
2231361026,name,Dollar General,regular
2231361026,opening_hours,08:00-21:00,regular
2231361026,phone,+1 480 288 8430,regular
2231361026,shop,variety_store,regular
2231361026,website,https://www.dollargeneral.com/,regular
2231361084,emergency,fire_hydrant,regular
2231361084,type,pillar,fire_hydrant
2231361190,emergency,fire_hydrant,regular
2231361190,type,pillar,fire_hydrant
2231361194,emergency,fire_hydrant,regular
2231361194,type,pillar,fire_hydrant
2231361199,emergency,fire_hydrant,regular
2231361199,type,pillar,fire_hydrant
2231361226,emergency,fire_hydrant,regular
2231361226,type,pillar,fire_hydrant
2231361230,emergency,fire_hydrant,regular
2231361230,type,pillar,fire_hydrant
2231361430,emergency,fire_hydrant,regular
2231361430,type,pillar,fire_hydrant
2231361437,emergency,fire_hydrant,regular
2231361437,type,pillar,fire_hydrant
2231361439,barrier,gate,regular
2231361498,emergency,fire_hydrant,regular
2231361498,type,pillar,fire_hydrant
2231361653,access,no,regular
2231361653,barrier,gate,regular
2284951546,emergency,fire_hydrant,regular
2284951546,type,pillar,fire_hydrant
2284951550,emergency,fire_hydrant,regular
2284951550,type,pillar,fire_hydrant
2284951552,emergency,fire_hydrant,regular
2284951552,type,pillar,fire_hydrant
2284951554,emergency,fire_hydrant,regular
2284951554,type,pillar,fire_hydrant
2284951555,highway,stop,regular
2284951559,highway,stop,regular
2284951567,emergency,fire_hydrant,regular
2284951567,type,pillar,fire_hydrant
2284951570,highway,stop,regular
2284951572,highway,stop,regular
2284951574,highway,stop,regular
2284951576,highway,stop,regular
2284951577,direction,forward,regular
2284951577,highway,stop,regular
2284951578,direction,backward,regular
2284951578,highway,stop,regular
2284951579,direction,backward,regular
2284951579,highway,stop,regular
2284951581,direction,backward,regular
2284951581,highway,stop,regular
2284951582,direction,backward,regular
2284951582,highway,stop,regular
2286044773,entrance,yes,regular
2286100669,highway,traffic_signals,regular
2286100680,highway,traffic_signals,regular
2286100688,amenity,fuel,regular
2286990992,amenity,waste_disposal,regular
2286990997,noexit,yes,regular
2286991026,noexit,yes,regular
2286991166,noexit,yes,regular
2286991244,direction,forward,regular
2286991244,highway,stop,regular
2300341607,highway,crossing,regular
2300341608,highway,crossing,regular
2300341609,highway,crossing,regular
2300341610,highway,crossing,regular
2300341611,highway,crossing,regular
2300341613,highway,crossing,regular
2300341614,highway,crossing,regular
2300341615,highway,crossing,regular
2300341616,highway,crossing,regular
2300341617,highway,crossing,regular
2300341618,highway,crossing,regular
2300341619,highway,crossing,regular
2300341620,highway,crossing,regular
2300341621,highway,crossing,regular
2300341622,highway,crossing,regular
2300341623,highway,crossing,regular
2300341626,highway,crossing,regular
2300341627,highway,crossing,regular
2300341628,highway,crossing,regular
2300341629,highway,crossing,regular
2300341630,highway,crossing,regular
2300341631,highway,crossing,regular
2300341632,highway,crossing,regular
2300341633,highway,crossing,regular
2300341634,highway,crossing,regular
2300341635,highway,crossing,regular
2300341636,highway,crossing,regular
2300341637,highway,crossing,regular
2300341638,crossing_ref,zebra,regular
2300341638,highway,crossing,regular
2300341639,highway,crossing,regular
2300341640,highway,crossing,regular
2300341641,highway,crossing,regular
2300341642,highway,crossing,regular
2300341643,highway,crossing,regular
2300341644,highway,crossing,regular
2300341645,highway,crossing,regular
2300341646,highway,crossing,regular
2300341647,highway,crossing,regular
2300341648,highway,crossing,regular
2300341649,highway,crossing,regular
2300341650,highway,crossing,regular
2300341651,highway,crossing,regular
2300341652,highway,crossing,regular
2300341656,highway,crossing,regular
2300341657,highway,crossing,regular
2300341658,highway,crossing,regular
2300341659,highway,crossing,regular
2300341660,highway,crossing,regular
2300341661,highway,crossing,regular
2300341662,highway,crossing,regular
2300341663,highway,crossing,regular
2300341664,highway,crossing,regular
2300341665,highway,crossing,regular
2300341666,highway,crossing,regular
2300341667,highway,crossing,regular
2300341668,highway,crossing,regular
2300341669,highway,crossing,regular
2300341671,highway,crossing,regular
2300341674,highway,crossing,regular
2301260776,highway,crossing,regular
2301260779,highway,crossing,regular
2301260785,bicycle,yes,regular
2301260785,crossing,traffic_signals,regular
2301260785,highway,crossing,regular
2301260785,horse,yes,regular
2301260785,supervised,no,regular
2301260786,bicycle,yes,regular
2301260786,crossing,traffic_signals,regular
2301260786,highway,crossing,regular
2301260786,horse,yes,regular
2301260786,supervised,no,regular
2301260791,bicycle,yes,regular
2301260791,crossing,traffic_signals;marked,regular
2301260791,highway,crossing,regular
2301260791,horse,yes,regular
2301260791,supervised,no,regular
2301260793,highway,crossing,regular
2301260794,bicycle,yes,regular
2301260794,crossing,traffic_signals;marked,regular
2301260794,highway,crossing,regular
2301260794,horse,yes,regular
2301260794,supervised,no,regular
2301260803,bicycle,yes,regular
2301260803,crossing,traffic_signals,regular
2301260803,highway,crossing,regular
2301260803,horse,yes,regular
2301260803,supervised,no,regular
2301260814,bicycle,yes,regular
2301260814,crossing,traffic_signals,regular
2301260814,highway,crossing,regular
2301260814,horse,yes,regular
2301260814,supervised,no,regular
2301260833,bicycle,yes,regular
2301260833,crossing,traffic_signals;marked,regular
2301260833,highway,crossing,regular
2301260833,horse,yes,regular
2301260833,supervised,no,regular
2301260836,bicycle,yes,regular
2301260836,crossing,traffic_signals,regular
2301260836,highway,crossing,regular
2301260836,horse,yes,regular
2301260836,supervised,no,regular
2301350339,highway,crossing,regular
2301350343,crossing,marked,regular
2301350343,highway,crossing,regular
2301350347,highway,crossing,regular
2301350352,crossing,traffic_signals,regular
2301350352,highway,crossing,regular
2301350384,crossing,marked,regular
2301350384,highway,crossing,regular
2301350390,crossing,marked,regular
2301350390,highway,crossing,regular
2301350393,crossing,marked,regular
2301350393,highway,crossing,regular
2301350399,highway,crossing,regular
2301350404,crossing,marked,regular
2301350404,highway,crossing,regular
2301350406,crossing,traffic_signals,regular
2301350406,highway,crossing,regular
2301350413,crossing,marked,regular
2301350413,highway,crossing,regular
2301350422,crossing,marked,regular
2301350422,highway,crossing,regular
2301350425,crossing,marked,regular
2301350425,highway,crossing,regular
2301350430,highway,crossing,regular
2301350438,crossing,marked,regular
2301350438,highway,crossing,regular
2301350457,crossing,marked,regular
2301350457,highway,crossing,regular
2301350465,crossing,marked,regular
2301350465,highway,crossing,regular
2301350473,highway,crossing,regular
2301350495,crossing,marked,regular
2301350495,highway,crossing,regular
2301350507,highway,crossing,regular
2301350516,highway,crossing,regular
2301350520,crossing,marked,regular
2301350520,highway,crossing,regular
2301350525,highway,crossing,regular
2301350562,crossing,marked,regular
2301350562,highway,crossing,regular
2301350566,highway,crossing,regular
2301350591,highway,crossing,regular
2314964148,city,Apache Junction,addr
2314964148,housenumber,725,addr
2314964148,postcode,85120,addr
2314964148,state,AZ,addr
2314964148,street,West Apache Trail,addr
2314964148,unit,43,addr
2314964148,entrance,yes,regular
2314964148,facebook,https://www.facebook.com/superstitionexpresslaundry,regular
2314964148,name,Superstition Express Laundry,regular
2314964148,opening_hours,06:00-20:00,regular
2314964148,phone,+1 480 359 3964,regular
2314964148,shop,laundry,regular
2314964148,website,http://www.superstitionexpresslaundry.com/,regular
2316692140,highway,traffic_signals,regular
2316692140,traffic_signals,emergency,regular
2316692147,type,national,flag
2316692147,man_made,flagpole,regular
2368718965,highway,crossing,regular
2368718966,highway,crossing,regular
2368718967,highway,crossing,regular
2368719009,highway,crossing,regular
2368719010,highway,crossing,regular
2368719011,highway,crossing,regular
2378810814,amenity,post_box,regular
2378810814,collection_times,Mo-Fr 15:30; Sa 13:00,regular
2378810814,operator,USPS,regular
2381588789,name,Edward Jones,regular
2381588790,city,Apache Junction,addr
2381588790,housenumber,10749,addr
2381588790,state,AZ,addr
2381588790,street,East Apache Trail,addr
2381588790,unit,101,addr
